date,wnvpresent,tmax,tmin,tavg,dewpoint,wetbulb,cool,preciptotal,daylighthours,species_CULEX ERRATICUS,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS,codesum_BR,codesum_DZ,codesum_FG,codesum_HZ,codesum_RA,codesum_TS,codesum_TSRA,codesum_VCTS
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,1,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,1,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,1,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,1,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,1,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,1,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,1,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,1,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,1,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-15,0,81,72,77,69,71,12,0.83,11,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
2007-08-16,0,77,67,72,65,68,7,0.0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2007-08-16,0,77,67,72,65,68,7,0.0,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2007-08-16,0,77,67,72,65,68,7,0.0,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2007-08-16,0,77,67,72,65,68,7,0.0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2007-08-16,0,77,67,72,65,68,7,0.0,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,1,80,65,73,54,62,8,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,1,80,65,73,54,62,8,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-17,0,80,65,73,54,62,8,0.0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,1,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2007-08-21,0,87,69,78,70,72,13,0.005,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
